unit,sex,age,nace_r2,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 
PC,T,Y20-64,O-R_U,DE	0.3 	0.4 	0.4 	0.5 	0.4 	0.5 	0.5 	0.6 	0.5 b	0.6 	0.6 b
PC,T,Y20-64,O-R_U,DK	1.2 	1.5 b	1.7 b	0.9 	0.9 	1.1 	1.1 	1.1 	1.4 	1.6 	1.5 b
PC,T,Y20-64,O-R_U,EA19	1.7 	1.8 	1.8 	1.8 	1.7 	1.6 	1.7 	1.8 	1.7 	1.7 	1.7 b
PC,T,Y20-64,O-R_U,EE	0.9 u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y20-64,O-R_U,EL	0.4 	0.5 	0.6 	0.4 u	0.6 	0.5 	0.6 	0.7 	0.5 	0.4 bu	0.3 bu
PC,T,Y20-64,O-R_U,ES	3.2 	3.4 	3.3 	3.4 	3.3 	3.4 	3.1 	3.3 	3.4 	3.6 b	3.5 b
PC,T,Y20-64,O-R_U,EU15	1.5 	1.6 	1.5 	1.6 	1.5 	1.5 	1.5 	1.6 	1.5 	1.6 	1.6 b
PC,T,Y20-64,O-R_U,EU27_2020	1.7 	1.7 	1.7 	1.8 	1.7 	1.6 	1.7 	1.8 	1.7 	1.7 	1.7 b
PC,T,Y20-64,O-R_U,EU28	1.4 	1.5 	1.5 	1.5 	1.5 	1.4 	1.5 	1.5 	1.5 	1.5 	1.5 b
PC,T,Y20-64,O-R_U,FI	4.4 	4.4 	4.5 	4.5 	4.2 	4.2 	4.5 	4.3 	4.4 b	3.0 	3.3 b
PC,T,Y20-64,O-R_U,FR	3.3 	3.5 	3.3 	3.4 	3.1 b	2.8 	3.3 	3.3 	3.4 	3.4 	3.3 b
PC,T,Y20-64,O-R_U,HR	2.1 u	2.3 u	2.6 u	1.6 u	1.0 bu	2.0 u	1.6 u	1.3 u	1.0 u	1.8 u	1.4 bu
PC,T,Y20-64,O-R_U,HU	1.6 	1.6 	1.6 	3.3 	3.3 	2.6 	2.9 	3.5 	3.0 	2.6 	2.8 b
PC,T,Y20-64,O-R_U,IE	1.3 	0.6 b	0.4 u	0.5 u	0.5 u	0.5 u	0.5 u	0.7 	0.6 u	0.6 u	0.7 b
PC,T,Y20-64,O-R_U,IS	2.9 	3.2 	2.8 	4.1 	3.7 	4.3 	5.1 	3.4 	3.3 	3.1 	2.8 b
PC,T,Y20-64,O-R_U,IT	1.7 	1.5 	1.4 	1.3 	1.2 	1.3 	1.3 	1.3 	1.1 	1.0 	1.3 b
PC,T,Y20-64,O-R_U,LT	0.6 u	0.4 u	0.6 u	0.6 u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y20-64,O-R_U,LU	0.9 u	: u	1.2 	1.1 bu	1.1 u	0.8 u	0.8 u	0.8 u	0.7 u	0.7 bu	: bu
PC,T,Y20-64,O-R_U,LV	: u	: u	0.6 u	1.2 	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y20-64,O-R_U,ME	2.9 u	2.6 u	3.4 u	3.7 u	2.9 u	: u	: u	: u	: 	: 	: 
PC,T,Y20-64,O-R_U,MK	2.0 	1.5 	1.3 	1.3 	2.0 	1.9 	1.2 	1.3 	: 	: 	: 
PC,T,Y20-64,O-R_U,MT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y20-64,O-R_U,NL	0.6 	0.7 	0.6 	0.8 	0.8 	0.6 b	0.6 	0.6 	0.7 	0.8 	0.7 b
PC,T,Y20-64,O-R_U,NO	0.5 u	: u	0.5 	0.5 	0.6 	0.7 	0.6 	0.7 	0.7 	0.7 	0.6 b
PC,T,Y20-64,O-R_U,PL	1.6 	1.5 	1.7 	1.7 	1.8 	1.6 	1.6 	1.5 	1.5 b	1.6 	1.6 b
PC,T,Y20-64,O-R_U,PT	1.2 	1.1 	1.4 	1.1 	1.1 	1.5 	1.5 	1.5 b	: u	0.6 	0.8 b
PC,T,Y20-64,O-R_U,RO	: c	: u	: c	: u	: u	: u	: u	: u	: bu	: u	: bu
PC,T,Y20-64,O-R_U,RS	4.0 	4.9 	4.3 	3.2 	2.1 b	2.5 	1.6 u	1.1 u	0.9 u	: 	: 
PC,T,Y20-64,O-R_U,SE	3.0 b	2.9 	3.1 	3.8 	4.2 	4.4 	4.3 	4.3 	4.4 	4.0 	4.1 b
PC,T,Y20-64,O-R_U,SI	2.2 	2.5 	2.2 	2.7 	2.3 	2.0 	2.4 	2.7 	2.6 	2.5 	2.4 b
PC,T,Y20-64,O-R_U,SK	1.1 	1.6 	2.4 	3.1 	2.4 	1.6 	1.4 	1.0 b	0.4 u	0.5 bu	0.4 bu
PC,T,Y20-64,O-R_U,TR	0.6 	0.5 	0.5 	0.5 	0.5 b	0.4 	0.3 	0.4 	0.4 	0.3 	: 
PC,T,Y20-64,O-R_U,UK	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 b
PC,T,Y20-64,S_T,AT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y20-64,S_T,BE	: u	4.0 bu	: u	: u	2.9 u	3.0 u	: u	5.1 	4.2 u	5.5 u	5.6 bu
PC,T,Y20-64,S_T,BG	: u	: u	: u	: u	: u	: u	: u	: bu	: bu	: u	: bu
PC,T,Y20-64,S_T,CH	1.2 u	1.7 u	0.8 u	2.8 u	1.7 u	2.2 u	1.4 u	1.9 u	1.3 bu	: u	2.8 bu
PC,T,Y20-64,S_T,CY	: 	: c	: c	: c	: 	: c	: c	: c	: c	: 	: bc
PC,T,Y20-64,S_T,CZ	: u	: c	: c	: u	: u	: u	: u	: bu	: u	: c	: bu
PC,T,Y20-64,S_T,DE	: u	: u	: u	0.6 	: u	: u	0.5 	0.6 	0.5 b	0.6 	0.8 b
PC,T,Y20-64,S_T,DK	: u	: bu	: bu	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y20-64,S_T,EA19	2.7 	2.7 	2.6 	2.5 	2.5 	2.4 	2.6 	2.8 	2.5 	2.5 	2.6 b
PC,T,Y20-64,S_T,EE	: u	: c	: 	: u	: c	: c	: 	: c	: c	: 	: bc
PC,T,Y20-64,S_T,EL	3.1 u	3.5 u	: u	2.8 u	4.7 	4.4 u	3.3 u	3.5 	3.3 	4.5 b	3.3 b
PC,T,Y20-64,S_T,ES	3.5 	3.9 	4.2 	3.8 	4.0 	3.5 	3.9 	3.5 	3.2 	3.4 b	3.2 b
PC,T,Y20-64,S_T,EU15	2.4 	2.4 	2.4 	2.3 	2.3 	2.3 	2.4 	2.6 	2.3 	2.3 	2.4 b
PC,T,Y20-64,S_T,EU27_2020	2.8 	2.8 	2.7 	2.7 	2.7 	2.6 	2.8 	2.9 	2.6 	2.7 	2.6 b
PC,T,Y20-64,S_T,EU28	2.5 	2.6 	2.5 	2.4 	2.5 	2.4 	2.6 	2.7 	2.5 	2.4 	2.4 b
PC,T,Y20-64,S_T,FI	4.8 u	6.3 u	5.4 u	5.4 u	5.6 u	5.6 u	5.6 u	7.5 	7.4 b	6.4 u	6.2 bu
PC,T,Y20-64,S_T,FR	4.5 	3.8 	3.5 	3.8 	3.7 b	3.9 	3.9 	4.3 	4.6 	4.3 	4.6 b
PC,T,Y20-64,S_T,HR	5.9 u	: u	9.3 u	: u	6.1 bu	: c	5.5 u	5.2 u	6.7 u	5.4 u	: bc
PC,T,Y20-64,S_T,HU	: u	4.6 u	4.6 u	4.5 u	4.3 u	4.8 u	: u	: u	5.6 u	7.4 u	: bu
PC,T,Y20-64,S_T,IE	: u	: bu	: u	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y20-64,S_T,IS	: c	: u	: u	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y20-64,S_T,IT	3.0 	2.7 	2.4 	2.3 	2.1 	1.7 	1.5 	1.8 	1.3 	1.4 	1.5 b
PC,T,Y20-64,S_T,LT	: c	: u	: c	: u	: u	: u	: u	: c	: u	: u	: bc
PC,T,Y20-64,S_T,LU	: c	: c	: c	: 	: c	: c	: c	: c	: c	: bc	: 
PC,T,Y20-64,S_T,LV	: c	: u	: c	: c	: c	: 	: c	: u	: u	: u	: bu
PC,T,Y20-64,S_T,ME	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 
PC,T,Y20-64,S_T,MK	9.4 u	: u	6.4 u	8.3 u	10.0 u	: c	: u	: u	: 	: 	: 
PC,T,Y20-64,S_T,MT	: 	: 	: c	: c	: c	: c	: c	: c	: 	: c	: 
PC,T,Y20-64,S_T,NL	: u	: u	: u	: u	: u	: bu	: u	: u	: u	: u	: bu
PC,T,Y20-64,S_T,NO	: u	: u	: c	: u	: c	: c	: u	: u	: u	: u	: bu
PC,T,Y20-64,S_T,PL	6.0 u	7.1 u	6.3 u	6.6 u	8.1 u	8.7 	10.0 	8.1 u	8.7 bu	7.4 u	6.8 bu
PC,T,Y20-64,S_T,PT	5.7 	6.3 	7.0 	6.3 	6.8 	6.4 	6.9 	6.8 b	: u	: u	: bu
PC,T,Y20-64,S_T,RO	: u	: u	: u	: u	: u	: u	: u	: c	: bc	: c	: 
PC,T,Y20-64,S_T,RS	10.8 	15.7 	20.3 	14.4 	13.2 b	: u	: u	: c	: u	: 	: 
PC,T,Y20-64,S_T,SE	2.5 b	3.1 	2.5 	3.3 	4.2 	3.7 	2.7 	3.1 	3.7 	: u	3.3 bu
PC,T,Y20-64,S_T,SI	7.4 u	5.8 u	7.4 u	6.0 u	: u	: u	: u	6.6 u	: u	: u	6.6 bu
PC,T,Y20-64,S_T,SK	: u	: u	: u	: u	: c	: c	: u	: bu	: c	: bu	: bu
PC,T,Y20-64,S_T,TR	4.9 	5.3 	5.0 	4.8 	5.1 b	2.6 	3.6 	3.9 	4.3 	4.7 	: 
PC,T,Y20-64,S_T,UK	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y20-64,TOTAL,AT	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	1.0 	0.8 	0.8 	0.8 
PC,T,Y20-64,TOTAL,BE	3.5 	3.5 b	3.2 	3.0 	2.7 	2.6 	2.6 	2.8 	2.4 	2.5 	2.6 
PC,T,Y20-64,TOTAL,BG	0.6 	0.7 	0.7 	0.7 	0.8 	0.8 	0.8 	0.6 b	0.5 b	0.4 	0.5 
PC,T,Y20-64,TOTAL,CH	1.4 	1.5 	1.4 	1.7 	1.4 	1.5 	1.5 	1.6 	1.7 b	1.2 	1.5 
PC,T,Y20-64,TOTAL,CY	0.5 	0.6 	0.7 	0.7 	0.8 	0.6 	0.6 	0.5 	0.6 	0.6 b	0.4 u
PC,T,Y20-64,TOTAL,CZ	0.3 	0.3 	0.4 	0.4 	0.5 	0.5 	0.5 	0.6 b	0.6 	0.5 	0.4 
PC,T,Y20-64,TOTAL,DE	0.3 	0.4 	0.4 	0.5 	0.4 	0.5 	0.5 	0.6 	0.6 b	0.6 	0.7 
PC,T,Y20-64,TOTAL,DK	1.0 	1.3 b	1.7 b	0.9 	1.0 	1.0 	1.0 	1.1 	1.1 	1.2 	1.1 b
PC,T,Y20-64,TOTAL,EA19	2.5 	2.6 	2.5 	2.4 	2.3 	2.2 	2.3 	2.4 	2.2 	2.1 	2.3 
PC,T,Y20-64,TOTAL,EE	1.2 	1.0 	0.9 	1.0 	1.0 	0.9 	0.9 	1.3 	1.2 	0.7 	0.5 
PC,T,Y20-64,TOTAL,EL	1.3 	1.4 	1.5 	1.7 	1.8 	1.8 	1.8 	1.7 	1.7 	1.4 b	1.3 
PC,T,Y20-64,TOTAL,ES	4.2 	4.6 	4.5 	4.6 	4.7 	4.5 	4.1 	4.2 	4.1 	4.0 b	4.2 
PC,T,Y20-64,TOTAL,EU15	2.1 	2.2 	2.1 	2.1 	2.0 	2.0 	2.0 	2.1 	2.0 	1.9 	2.0 
PC,T,Y20-64,TOTAL,EU27_2020	2.4 	2.5 	2.5 	2.5 	2.4 	2.3 	2.4 	2.4 	2.3 	2.1 	2.3 
PC,T,Y20-64,TOTAL,EU28	2.1 	2.2 	2.2 	2.2 	2.2 	2.0 	2.1 	2.2 	2.0 	1.9 	2.0 
PC,T,Y20-64,TOTAL,FI	3.5 	3.4 	3.6 	3.4 	3.3 	3.4 	3.4 	3.4 	3.5 b	2.5 	2.7 
PC,T,Y20-64,TOTAL,FR	4.7 	4.9 	4.6 	4.5 	4.2 b	3.9 	4.5 	4.6 	4.5 	4.1 	4.5 
PC,T,Y20-64,TOTAL,HR	6.5 	6.9 	8.0 	6.5 	4.7 b	4.7 	4.6 	4.6 	3.7 	3.2 	3.1 
PC,T,Y20-64,TOTAL,HU	1.9 	2.1 	2.1 	3.5 	3.5 	3.6 	3.4 	3.8 	3.8 	3.6 	3.7 
PC,T,Y20-64,TOTAL,IE	1.2 	0.8 b	0.5 	0.6 	0.6 	0.7 	0.7 	0.7 	0.6 	0.5 	0.5 
PC,T,Y20-64,TOTAL,IS	2.3 	2.8 	3.0 	3.6 	3.6 	3.8 	4.2 	3.7 	3.6 	3.1 	2.6 
PC,T,Y20-64,TOTAL,IT	3.7 	3.4 	3.1 	2.8 	2.5 	2.4 	2.3 	2.2 	2.0 	1.9 	2.1 
PC,T,Y20-64,TOTAL,LT	0.7 	0.7 	0.8 	0.9 	1.4 	1.3 	1.4 	1.8 	1.4 	1.0 	1.1 u
PC,T,Y20-64,TOTAL,LU	1.4 	1.2 	1.3 	1.7 b	1.0 	0.8 	0.9 	0.9 	0.9 	1.0 b	0.8 
PC,T,Y20-64,TOTAL,LV	1.1 	1.1 	1.4 	1.5 	1.2 	1.6 	1.4 	1.9 	1.9 	1.3 	1.1 
PC,T,Y20-64,TOTAL,ME	8.0 	7.2 	8.5 	7.7 	8.1 	5.2 	4.1 	2.7 	: 	: 	: 
PC,T,Y20-64,TOTAL,MK	5.6 	4.2 	4.0 	3.9 	4.8 	3.2 	2.8 	2.8 	2.7 	2.7 	2.8 
PC,T,Y20-64,TOTAL,MT	0.4 u	0.6 	0.7 	0.7 	1.1 	0.9 	0.7 	0.7 	0.5 u	0.5 u	0.4 u
PC,T,Y20-64,TOTAL,NL	0.8 	0.9 	0.9 	1.0 	0.9 	0.8 	0.7 	0.7 	0.8 	0.8 	0.8 
PC,T,Y20-64,TOTAL,NO	0.5 	0.4 	0.5 	0.5 	0.5 	0.7 	0.6 	0.6 	0.6 	0.6 	0.6 
PC,T,Y20-64,TOTAL,PL	3.6 	3.8 	4.4 	4.6 	4.7 	4.4 	4.4 	4.3 	4.2 b	3.6 	4.0 
PC,T,Y20-64,TOTAL,PT	2.6 	2.7 	3.1 	3.1 	2.9 	3.3 	3.3 	3.4 b	1.1 	1.0 	1.1 
PC,T,Y20-64,TOTAL,RO	0.2 	0.2 	0.2 	0.3 	0.2 	0.2 	0.2 	0.3 	0.1 bu	0.2 u	0.2 u
PC,T,Y20-64,TOTAL,RS	8.6 	9.8 	9.3 	7.2 	4.4 b	3.4 	3.1 	2.3 	2.1 	: 	: 
PC,T,Y20-64,TOTAL,SE	2.7 b	2.7 	3.0 	3.6 	3.8 	3.9 	3.9 	3.9 	4.0 	3.6 	3.6 
PC,T,Y20-64,TOTAL,SI	3.7 	4.5 	4.2 	4.6 	4.1 	3.9 	4.4 	4.8 	4.3 	4.1 	3.9 
PC,T,Y20-64,TOTAL,SK	1.3 	1.8 	2.2 	2.8 	2.1 	1.3 	1.1 	1.0 b	0.9 	0.8 	0.9 
PC,T,Y20-64,TOTAL,TR	5.6 	5.8 	5.7 	5.5 	5.5 b	5.1 	5.4 	5.8 	5.9 	5.6 	5.4 
PC,T,Y20-64,TOTAL,UK	0.3 	0.3 	0.3 	0.3 	0.4 	0.3 	0.4 	0.3 	0.4 	0.3 	0.4 b
PC,T,Y_GE15,A,AT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y_GE15,A,BE	: u	: bu	: u	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y_GE15,A,BG	5.3 	5.6 	6.2 	6.5 u	4.9 u	6.2 u	5.0 u	: bu	: bu	: u	: bu
PC,T,Y_GE15,A,CH	: u	2.8 u	2.9 u	1.9 u	3.5 u	2.6 u	2.6 u	2.6 u	3.6 bu	: u	: bc
PC,T,Y_GE15,A,CY	: 	: 	: c	: u	: u	: u	: u	: c	: u	: bc	: bc
PC,T,Y_GE15,A,CZ	0.9 u	0.9 u	0.9 u	0.5 u	0.6 u	0.5 u	0.9 u	0.8 bu	0.9 u	0.7 u	0.4 bu
PC,T,Y_GE15,A,DE	: u	: u	: u	: u	: u	: u	: u	: u	: bu	: u	1.7 b
PC,T,Y_GE15,A,DK	: u	: bu	: bu	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y_GE15,A,EA19	9.2 	9.6 	9.7 	10.2 	10.0 	10.3 	9.9 	9.6 	8.3 	8.8 	8.0 b
PC,T,Y_GE15,A,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y_GE15,A,EL	12.2 	11.8 	10.3 	15.7 	12.6 	15.3 	17.1 	15.4 	16.2 	15.0 b	13.7 b
PC,T,Y_GE15,A,ES	9.8 	11.7 	12.1 	14.2 	15.6 	15.1 	14.5 	13.8 	11.0 	13.0 b	11.7 b
PC,T,Y_GE15,A,EU15	8.8 	9.3 	9.4 	9.9 	9.6 	10.1 	9.7 	9.3 	8.1 	8.6 	7.8 b
PC,T,Y_GE15,A,EU27_2020	7.8 	8.3 	8.5 	9.0 	8.8 	9.0 	8.9 	8.5 	7.6 	7.9 	7.1 b
PC,T,Y_GE15,A,EU28	7.4 	7.9 	8.1 	8.6 	8.4 	8.5 	8.5 	8.1 	7.3 	7.6 	6.8 b
PC,T,Y_GE15,A,FI	10.3 u	9.6 u	9.9 u	8.8 u	9.7 u	8.9 u	8.8 u	9.5 u	10.8 bu	6.7 u	9.6 bu
PC,T,Y_GE15,A,FR	10.4 	12.2 	10.7 	11.4 	9.1 b	11.0 	9.3 	10.9 	9.2 	9.3 	9.8 b
PC,T,Y_GE15,A,HR	10.1 u	9.3 u	14.9 u	10.4 u	7.5 bu	8.7 u	5.8 u	7.8 u	7.9 u	4.8 u	5.8 bu
PC,T,Y_GE15,A,HU	6.3 	6.9 	7.4 	9.6 	8.4 	8.1 	7.7 	7.5 	8.0 	9.1 	7.7 b
PC,T,Y_GE15,A,IE	7.2 u	: bu	: u	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y_GE15,A,IS	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: bu
PC,T,Y_GE15,A,IT	16.5 	15.4 	16.0 	15.9 	15.2 	16.1 	16.3 	13.9 	13.8 	15.3 	13.2 b
PC,T,Y_GE15,A,LT	2.7 u	: u	: u	3.1 u	5.4 u	3.7 u	: u	: u	: u	: u	: bu
PC,T,Y_GE15,A,LU	: c	: 	: c	: bc	: c	: c	: 	: 	: 	: bc	: 
PC,T,Y_GE15,A,LV	: u	: u	: u	: u	: u	: u	: u	: u	: u	7.1 u	4.8 b
PC,T,Y_GE15,A,ME	: c	: c	: u	: u	: u	: u	: c	: c	: 	: 	: 
PC,T,Y_GE15,A,MK	14.7 	14.5 	10.9 	8.0 u	17.7 	12.6 	5.8 u	12.0 	: 	: 	: 
PC,T,Y_GE15,A,NL	: u	2.6 u	: u	2.3 u	: u	2.1 bu	2.0 u	2.0 u	2.0 u	2.9 	2.0 bu
PC,T,Y_GE15,A,NO	: u	: u	: u	: u	: u	2.7 u	: u	2.3 u	: u	: u	: bu
PC,T,Y_GE15,A,PL	9.0 	9.6 	9.9 	11.4 	12.0 	9.7 	12.6 	10.3 	11.8 b	12.2 	10.7 b
PC,T,Y_GE15,A,PT	9.7 	12.0 	13.1 	12.9 	13.7 	13.6 	13.3 	13.5 b	: u	: u	: bu
PC,T,Y_GE15,A,RO	: u	: u	: u	: u	: u	: u	: u	: u	: bu	: u	: bu
PC,T,Y_GE15,A,RS	28.3 	30.2 	27.1 	25.1 	16.5 b	11.6 u	7.7 u	: u	: u	: 	: 
PC,T,Y_GE15,A,SE	5.3 bu	5.9 u	5.2 u	10.4 	9.7 	8.1 	8.3 	9.2 	9.2 	10.1 	9.1 bu
PC,T,Y_GE15,A,SI	7.3 u	9.3 u	: u	9.9 u	: u	9.3 u	6.2 u	8.6 u	6.1 u	9.1 u	7.6 bu
PC,T,Y_GE15,A,SK	: u	: u	: u	: u	: u	: u	: u	: bu	: u	: bu	: bu
PC,T,Y_GE15,A,TR	55.7 	54.8 	57.9 	52.1 	51.0 b	51.0 	52.1 	51.6 	57.9 	56.2 	: 
PC,T,Y_GE15,A,UK	: 	: u	: u	: u	: c	: c	: u	: u	: u	: u	: bu
PC,T,Y_GE15,B-F,AT	0.8 	0.8 	0.9 	0.9 	0.9 	0.9 	0.8 	1.1 	0.9 	0.7 	0.7 b
PC,T,Y_GE15,B-F,BE	4.1 	4.1 b	3.6 	3.7 	3.3 	3.2 	3.4 	3.5 	3.0 	2.8 	2.9 b
PC,T,Y_GE15,B-F,BG	0.6 	0.8 	0.6 u	0.6 u	0.7 u	0.7 u	0.8 u	0.6 bu	0.4 bu	: u	0.5 bu
PC,T,Y_GE15,B-F,CH	1.1 	1.4 	1.6 	1.3 	1.0 	1.5 	1.3 	1.5 	1.9 b	1.0 	1.1 b
PC,T,Y_GE15,B-F,CY	: c	: u	1.2 u	: u	1.1 u	: u	0.8 u	: u	: u	: bu	: bu
PC,T,Y_GE15,B-F,CZ	0.3 	0.4 	0.4 	0.5 	0.6 	0.6 	0.6 	0.7 b	0.7 	0.6 	0.5 b
PC,T,Y_GE15,B-F,DE	0.3 	0.3 	0.4 	0.3 	0.4 	0.4 	0.4 	0.5 	0.5 b	0.5 	0.6 b
PC,T,Y_GE15,B-F,DK	0.9 	1.2 b	1.5 b	0.7 u	1.2 	0.9 	0.7 u	0.9 	0.8 	0.6 u	0.7 b
PC,T,Y_GE15,B-F,EA19	2.6 	2.7 	2.5 	2.4 	2.3 	2.2 	2.3 	2.5 	2.3 	1.9 	2.3 b
PC,T,Y_GE15,B-F,EE	1.6 	1.2 u	1.4 u	1.3 u	0.9 u	1.2 u	1.4 u	1.7 	1.8 u	1.2 u	0.8 bu
PC,T,Y_GE15,B-F,EL	2.2 	2.6 	2.5 	2.4 	2.9 	3.4 	3.2 	3.1 	2.9 	2.2 b	2.1 b
PC,T,Y_GE15,B-F,ES	3.5 	3.9 	3.9 	4.0 	4.1 	3.8 	3.4 	3.6 	3.5 	3.2 b	3.4 b
PC,T,Y_GE15,B-F,EU15	2.3 	2.4 	2.2 	2.1 	2.1 	1.9 	2.1 	2.2 	2.1 	1.7 	2.1 b
PC,T,Y_GE15,B-F,EU27_2020	2.5 	2.6 	2.6 	2.6 	2.5 	2.4 	2.4 	2.6 	2.5 	2.0 	2.3 b
PC,T,Y_GE15,B-F,EU28	2.3 	2.4 	2.4 	2.4 	2.3 	2.2 	2.2 	2.4 	2.3 	1.8 	2.1 b
PC,T,Y_GE15,B-F,FI	3.7 	3.5 	3.6 	3.4 	3.4 	3.4 	3.3 	3.4 	3.6 b	2.5 	3.0 b
PC,T,Y_GE15,B-F,FR	6.8 	6.9 	6.2 	5.8 	5.5 b	4.8 	6.0 	6.2 	6.1 	4.9 	6.2 b
PC,T,Y_GE15,B-F,HR	8.1 	9.1 	9.5 	7.3 	6.5 b	5.8 	4.7 	5.1 	4.3 	4.1 	4.2 b
PC,T,Y_GE15,B-F,HU	2.1 	2.4 	2.3 	4.0 	4.3 	4.5 	4.4 	4.7 	5.1 	4.5 	4.9 b
PC,T,Y_GE15,B-F,IE	1.2 	1.2 b	0.7 u	0.7 u	0.9 u	1.0 u	1.0 u	: u	0.7 u	: u	0.6 bu
PC,T,Y_GE15,B-F,IS	2.3 	3.8 	4.2 	5.0 	4.9 	5.5 	5.2 	5.1 	5.4 	4.2 	3.8 b
PC,T,Y_GE15,B-F,IT	3.9 	3.7 	3.3 	2.9 	2.6 	2.2 	2.2 	2.2 	2.0 	1.6 	2.0 b
PC,T,Y_GE15,B-F,LT	0.7 u	0.9 u	0.8 u	0.8 u	2.0 	2.0 	2.0 u	2.7 u	2.0 u	1.4 u	: bu
PC,T,Y_GE15,B-F,LU	2.4 u	: u	: u	2.6 bu	: u	: u	: u	: u	: u	: bu	: bc
PC,T,Y_GE15,B-F,LV	1.6 	1.8 	1.8 	1.8 	1.4 	1.8 	2.2 	3.2 	3.2 	1.6 	1.6 b
PC,T,Y_GE15,B-F,ME	7.1 	6.5 	7.7 	7.7 	8.2 	4.4 u	4.0 u	: u	: 	: 	: 
PC,T,Y_GE15,B-F,MK	7.9 	5.5 	5.3 	5.2 	5.3 	3.7 	3.5 	3.3 	: 	: 	: 
PC,T,Y_GE15,B-F,MT	: u	: u	1.1 u	1.5 u	2.6 	1.4 u	1.3 u	1.4 u	1.2 u	: u	: bu
PC,T,Y_GE15,B-F,NL	0.9 	1.0 	1.2 	1.1 	1.0 	0.9 b	0.7 	0.7 	0.8 	0.8 	0.9 b
PC,T,Y_GE15,B-F,NO	: u	: u	0.5 	0.5 	0.7 	0.6 	0.6 	0.6 	0.5 	0.5 	0.6 b
PC,T,Y_GE15,B-F,PL	3.5 	3.9 	5.0 	5.3 	5.5 	5.0 	4.7 	5.0 	5.0 b	3.8 	4.3 b
PC,T,Y_GE15,B-F,PT	3.0 	3.4 	3.5 	3.6 	3.4 	3.8 	3.9 	4.3 b	1.3 	1.0 	1.3 b
PC,T,Y_GE15,B-F,RO	: u	: u	: u	: u	0.3 u	: u	: u	0.3 u	: bu	: u	: bu
PC,T,Y_GE15,B-F,RS	10.1 	11.6 	10.9 	8.4 	5.6 b	3.6 	3.5 	3.2 	2.4 	: 	: 
PC,T,Y_GE15,B-F,SE	2.1 b	2.0 	2.0 	2.4 	2.7 	2.6 	2.7 	2.9 	3.3 	2.6 	2.7 b
PC,T,Y_GE15,B-F,SI	4.1 	5.5 	4.9 	5.3 	4.6 	4.2 	4.9 	5.5 	4.5 	3.7 	3.9 b
PC,T,Y_GE15,B-F,SK	1.5 	1.6 	1.7 	2.5 	2.1 	1.2 	0.8 	0.9 b	1.1 	0.9 b	1.1 b
PC,T,Y_GE15,B-F,TR	9.1 	9.9 	9.6 	8.8 	8.6 b	7.7 	8.2 	8.3 	8.4 	8.8 	: 
PC,T,Y_GE15,B-F,UK	0.3 	0.3 	0.3 	0.3 	0.4 	0.4 	0.4 	0.4 	0.4 	0.3 	0.4 b
PC,T,Y_GE15,G-I,AT	1.2 	1.5 	1.4 	1.2 	1.3 	1.3 	1.5 	1.5 	1.3 	1.3 	1.5 b
PC,T,Y_GE15,G-I,BE	8.0 	6.3 b	6.2 	5.1 	4.8 	4.2 	4.1 	4.8 	3.6 	3.8 	3.6 b
PC,T,Y_GE15,G-I,BG	0.4 u	: u	: u	0.5 u	: u	0.7 u	0.7 u	: bu	: bu	: u	0.6 bu
PC,T,Y_GE15,G-I,CH	1.7 	1.6 	1.4 	1.7 	1.3 	1.3 	1.4 	1.4 	1.7 b	0.8 u	1.5 b
PC,T,Y_GE15,G-I,CY	0.6 u	0.8 u	0.8 u	0.9 u	1.0 u	0.7 u	0.6 u	0.5 u	0.6 u	0.6 bu	0.6 bu
PC,T,Y_GE15,G-I,CZ	0.5 	0.6 	0.6 	0.8 	0.7 	0.7 	0.9 	0.8 b	0.8 	0.7 	0.6 b
PC,T,Y_GE15,G-I,DE	0.5 	0.6 	0.6 	0.7 	0.6 	0.6 	0.7 	0.8 	0.7 b	0.9 	0.8 b
PC,T,Y_GE15,G-I,DK	1.2 	1.5 b	2.1 b	1.1 	1.1 	1.1 	1.1 	1.3 	0.9 	1.1 	1.2 b
